file_name,extracted_name,label
TV _ 50_CSLvl3_1569243820000.wav,TV ,1
TV _ 50_CSLvl3_1569243940815.wav,TV ,1
TV _ 50_CSLvl3_1569244058192.wav,TV ,1
TV _ 51_CSLvl1_1569248687858.wav,TV ,1
TV _ 51_CSLvl1_1569248823647.wav,TV ,1
TV _ 51_CSLvl1_1569248953107.wav,TV ,1
TV _ 51_CSLvl1_1569249082745.wav,TV ,1
TV _ 51_CSLvl1_1569249240208.wav,TV ,1
TV _ 51_CSLvl1_1569249357275.wav,TV ,1
TV _ 51_CSLvl1_1569249492416.wav,TV ,1
TV _ 51_CSLvl2_1569246870607.wav,TV ,1
TV _ 51_CSLvl2_1569246999527.wav,TV ,1
TV _ 51_CSLvl2_1569247131358.wav,TV ,1
TV _ 51_CSLvl2_1569247261800.wav,TV ,1
TV _ 51_CSLvl2_1569247383616.wav,TV ,1
TV _ 51_CSLvl2_1569247519503.wav,TV ,1
TV _ 51_CSLvl2_1569247667581.wav,TV ,1
TV _ 51_CSLvl3_1569247789513.wav,TV ,1
TV _ 51_CSLvl3_1569247915450.wav,TV ,1
TV _ 51_CSLvl3_1569248048714.wav,TV ,1
TV _ 51_CSLvl3_1569248180720.wav,TV ,1
TV _ 51_CSLvl3_1569248303267.wav,TV ,1
TV _ 51_CSLvl3_1569248442396.wav,TV ,1
TV _ 51_CSLvl3_1569248566029.wav,TV ,1
TV _ 52_CSLvl1_1569252479625.wav,TV ,1
TV _ 52_CSLvl1_1569252593562.wav,TV ,1
TV _ 52_CSLvl1_1569252710102.wav,TV ,1
TV _ 52_CSLvl1_1569252825658.wav,TV ,1
TV _ 52_CSLvl1_1569252938501.wav,TV ,1
TV _ 52_CSLvl1_1569253052185.wav,TV ,1
TV _ 52_CSLvl1_1569253166592.wav,TV ,1
TV _ 52_CSLvl2_1569251696494.wav,TV ,1
TV _ 52_CSLvl2_1569251813549.wav,TV ,1
TV _ 52_CSLvl2_1569251931654.wav,TV ,1
TV _ 52_CSLvl2_1569252045607.wav,TV ,1
TV _ 52_CSLvl2_1569252162571.wav,TV ,1
TV _ 52_CSLvl2_1569252272868.wav,TV ,1
TV _ 52_CSLvl2_1569252387410.wav,TV ,1
TV _ 52_CSLvl3_1569253252292.wav,TV ,1
TV _ 52_CSLvl3_1569253367891.wav,TV ,1
TV _ 52_CSLvl3_1569253489803.wav,TV ,1
TV _ 52_CSLvl3_1569253603338.wav,TV ,1
TV _ 52_CSLvl3_1569253717821.wav,TV ,1
TV _ 52_CSLvl3_1569253827098.wav,TV ,1
TV _ 52_CSLvl3_1569253947347.wav,TV ,1
TV _ 53_CSLvl1_1569312357809.wav,TV ,1
TV _ 53_CSLvl1_1569312476475.wav,TV ,1
TV _ 53_CSLvl1_1569312597854.wav,TV ,1
TV _ 53_CSLvl1_1569312721378.wav,TV ,1
TV _ 53_CSLvl1_1569312837833.wav,TV ,1
TV _ 53_CSLvl1_1569312961097.wav,TV ,1
TV _ 53_CSLvl1_1569313073512.wav,TV ,1
TV _ 53_CSLvl2_1569310645784.wav,TV ,1
TV _ 53_CSLvl2_1569310787075.wav,TV ,1
TV _ 53_CSLvl2_1569310917138.wav,TV ,1
TV _ 53_CSLvl2_1569311042576.wav,TV ,1
TV _ 53_CSLvl2_1569311165109.wav,TV ,1
TV _ 53_CSLvl2_1569311284304.wav,TV ,1
TV _ 53_CSLvl2_1569311402526.wav,TV ,1
TV _ 53_CSLvl3_1569311538447.wav,TV ,1
TV _ 53_CSLvl3_1569311661107.wav,TV ,1
TV _ 53_CSLvl3_1569311779098.wav,TV ,1
TV _ 53_CSLvl3_1569311900600.wav,TV ,1
TV _ 53_CSLvl3_1569312025901.wav,TV ,1
TV _ 53_CSLvl3_1569312141078.wav,TV ,1
TV _ 53_CSLvl3_1569312265217.wav,TV ,1
TV _ 54_CSLvl1_1569326360001.wav,TV ,1
TV _ 54_CSLvl1_1569326494724.wav,TV ,1
TV _ 54_CSLvl1_1569326622506.wav,TV ,1
TV _ 54_CSLvl1_1569326759858.wav,TV ,1
TV _ 54_CSLvl1_1569326881097.wav,TV ,1
TV _ 54_CSLvl1_1569326999655.wav,TV ,1
TV _ 54_CSLvl1_1569327119192.wav,TV ,1
TV _ 54_CSLvl2_1569328113598.wav,TV ,1
TV _ 54_CSLvl2_1569328242113.wav,TV ,1
TV _ 54_CSLvl2_1569328357744.wav,TV ,1
TV _ 54_CSLvl2_1569328476722.wav,TV ,1
TV _ 54_CSLvl2_1569328603638.wav,TV ,1
TV _ 54_CSLvl2_1569328720813.wav,TV ,1
TV _ 54_CSLvl2_1569328842131.wav,TV ,1
TV _ 54_CSLvl3_1569327252738.wav,TV ,1
TV _ 54_CSLvl3_1569327389019.wav,TV ,1
TV _ 54_CSLvl3_1569327517417.wav,TV ,1
TV _ 54_CSLvl3_1569327651693.wav,TV ,1
TV _ 54_CSLvl3_1569327777704.wav,TV ,1
TV _ 54_CSLvl3_1569327900382.wav,TV ,1
TV _ 54_CSLvl3_1569328020189.wav,TV ,1
TV _ 55_CSLvl1_1569338109794.wav,TV ,1
TV _ 55_CSLvl1_1569338224361.wav,TV ,1
TV _ 55_CSLvl1_1569338341898.wav,TV ,1
TV _ 55_CSLvl1_1569338463486.wav,TV ,1
TV _ 55_CSLvl1_1569338580828.wav,TV ,1
TV _ 55_CSLvl1_1569338693470.wav,TV ,1
TV _ 55_CSLvl1_1569338809010.wav,TV ,1
TV _ 55_CSLvl2_1569338912997.wav,TV ,1
TV _ 55_CSLvl2_1569339027625.wav,TV ,1
TV _ 55_CSLvl2_1569339143187.wav,TV ,1
TV _ 55_CSLvl2_1569339258644.wav,TV ,1
TV _ 55_CSLvl2_1569339369578.wav,TV ,1
TV _ 55_CSLvl2_1569339483046.wav,TV ,1
TV _ 55_CSLvl2_1569339597394.wav,TV ,1
TV _ 55_CSLvl3_1569337264426.wav,TV ,1
TV _ 55_CSLvl3_1569337383426.wav,TV ,1
TV _ 55_CSLvl3_1569337505960.wav,TV ,1
TV _ 55_CSLvl3_1569337634675.wav,TV ,1
TV _ 55_CSLvl3_1569337749989.wav,TV ,1
TV _ 55_CSLvl3_1569337876200.wav,TV ,1
TV _ 55_CSLvl3_1569337997482.wav,TV ,1
TV _ 56_CSLvl1_1569399378348.wav,TV ,1
TV _ 56_CSLvl1_1569399504872.wav,TV ,1
TV _ 56_CSLvl1_1569399619281.wav,TV ,1
TV _ 56_CSLvl1_1569399737291.wav,TV ,1
TV _ 56_CSLvl1_1569399859462.wav,TV ,1
TV _ 56_CSLvl1_1569399976981.wav,TV ,1
TV _ 56_CSLvl1_1569400096940.wav,TV ,1
TV _ 56_CSLvl2_1569398488295.wav,TV ,1
TV _ 56_CSLvl2_1569398621377.wav,TV ,1
TV _ 56_CSLvl2_1569398745870.wav,TV ,1
TV _ 56_CSLvl2_1569398863964.wav,TV ,1
TV _ 56_CSLvl2_1569398978388.wav,TV ,1
TV _ 56_CSLvl2_1569399091738.wav,TV ,1
TV _ 56_CSLvl2_1569399209021.wav,TV ,1
TV _ 56_CSLvl3_1569396986661.wav,TV ,1
TV _ 56_CSLvl3_1569397113456.wav,TV ,1
TV _ 56_CSLvl3_1569397231127.wav,TV ,1
TV _ 56_CSLvl3_1569397351798.wav,TV ,1
TV _ 56_CSLvl3_1569397466944.wav,TV ,1
TV _ 57_CSLvl1_1569403368092.wav,TV ,1
TV _ 57_CSLvl1_1569403512089.wav,TV ,1
TV _ 57_CSLvl1_1569403681778.wav,TV ,1
TV _ 57_CSLvl1_1569403843357.wav,TV ,1
TV _ 57_CSLvl1_1569403997337.wav,TV ,1
TV _ 57_CSLvl1_1569404155338.wav,TV ,1
TV _ 57_CSLvl1_1569404290687.wav,TV ,1
TV _ 57_CSLvl2_1569404402602.wav,TV ,1
TV _ 57_CSLvl2_1569404541376.wav,TV ,1
TV _ 57_CSLvl2_1569404680706.wav,TV ,1
TV _ 57_CSLvl2_1569404826386.wav,TV ,1
TV _ 57_CSLvl2_1569404969058.wav,TV ,1
TV _ 57_CSLvl2_1569405101318.wav,TV ,1
TV _ 57_CSLvl2_1569405247923.wav,TV ,1
TV _ 57_CSLvl3_1569402146975.wav,TV ,1
TV _ 57_CSLvl3_1569402327764.wav,TV ,1
TV _ 57_CSLvl3_1569402508624.wav,TV ,1
TV _ 57_CSLvl3_1569402679704.wav,TV ,1
TV _ 57_CSLvl3_1569402846454.wav,TV ,1
TV _ 57_CSLvl3_1569403046162.wav,TV ,1
TV _ 57_CSLvl3_1569403215232.wav,TV ,1
TV _ 58_CSLvl1_1569420071535.wav,TV ,1
TV _ 58_CSLvl1_1569420193983.wav,TV ,1
TV _ 58_CSLvl1_1569420318515.wav,TV ,1
TV _ 58_CSLvl1_1569420438092.wav,TV ,1
TV _ 58_CSLvl1_1569420554550.wav,TV ,1
TV _ 58_CSLvl1_1569420677412.wav,TV ,1
TV _ 58_CSLvl1_1569420798587.wav,TV ,1
TV _ 58_CSLvl2_1569419214317.wav,TV ,1
TV _ 58_CSLvl2_1569419341034.wav,TV ,1
TV _ 58_CSLvl2_1569419467186.wav,TV ,1
TV _ 58_CSLvl2_1569419585504.wav,TV ,1
TV _ 58_CSLvl2_1569419710427.wav,TV ,1
TV _ 58_CSLvl2_1569419833565.wav,TV ,1
TV _ 58_CSLvl2_1569419958365.wav,TV ,1
TV _ 58_CSLvl3_1569420912330.wav,TV ,1
TV _ 58_CSLvl3_1569421038131.wav,TV ,1
TV _ 58_CSLvl3_1569421165603.wav,TV ,1
TV _ 58_CSLvl3_1569421285577.wav,TV ,1
TV _ 58_CSLvl3_1569421409581.wav,TV ,1
TV _ 58_CSLvl3_1569421525422.wav,TV ,1
TV _ 58_CSLvl3_1569421651419.wav,TV ,1
TV _ 59_CSLvl1_1569423441847.wav,TV ,1
TV _ 59_CSLvl1_1569423566792.wav,TV ,1
TV _ 59_CSLvl1_1569423693611.wav,TV ,1
TV _ 59_CSLvl1_1569423818664.wav,TV ,1
TV _ 59_CSLvl1_1569423950185.wav,TV ,1
TV _ 59_CSLvl1_1569424075620.wav,TV ,1
TV _ 59_CSLvl1_1569424199598.wav,TV ,1
TV _ 59_CSLvl2_1569425221210.wav,TV ,1
TV _ 59_CSLvl2_1569425344442.wav,TV ,1
TV _ 59_CSLvl2_1569425476016.wav,TV ,1
TV _ 59_CSLvl2_1569425598918.wav,TV ,1
TV _ 59_CSLvl2_1569425732026.wav,TV ,1
TV _ 59_CSLvl2_1569425856318.wav,TV ,1
TV _ 59_CSLvl2_1569425992986.wav,TV ,1
TV _ 59_CSLvl3_1569424319014.wav,TV ,1
TV _ 59_CSLvl3_1569424444237.wav,TV ,1
TV _ 59_CSLvl3_1569424576755.wav,TV ,1
TV _ 59_CSLvl3_1569424705247.wav,TV ,1
TV _ 59_CSLvl3_1569424837474.wav,TV ,1
TV _ 59_CSLvl3_1569424965581.wav,TV ,1
TV _ 59_CSLvl3_1569425098829.wav,TV ,1
TV _ 60_CSLvl1_1569489621039.wav,TV ,1
TV _ 60_CSLvl1_1569489741698.wav,TV ,1
TV _ 60_CSLvl1_1569489864648.wav,TV ,1
TV _ 60_CSLvl1_1569489978884.wav,TV ,1
TV _ 60_CSLvl1_1569490100172.wav,TV ,1
TV _ 60_CSLvl1_1569490219212.wav,TV ,1
TV _ 60_CSLvl1_1569490345153.wav,TV ,1
TV _ 60_CSLvl2_1569490439529.wav,TV ,1
TV _ 60_CSLvl2_1569490595281.wav,TV ,1
TV _ 60_CSLvl2_1569490709149.wav,TV ,1
TV _ 60_CSLvl2_1569490820122.wav,TV ,1
TV _ 60_CSLvl2_1569490934193.wav,TV ,1
TV _ 60_CSLvl2_1569491045707.wav,TV ,1
TV _ 60_CSLvl2_1569491164108.wav,TV ,1
TV _ 60_CSLvl3_1569491259125.wav,TV ,1
TV _ 60_CSLvl3_1569491372883.wav,TV ,1
TV _ 60_CSLvl3_1569491483688.wav,TV ,1
TV _ 60_CSLvl3_1569491596130.wav,TV ,1
TV _ 60_CSLvl3_1569491708042.wav,TV ,1
TV _ 60_CSLvl3_1569491826098.wav,TV ,1
TV _ 60_CSLvl3_1569491936073.wav,TV ,1
TV _ 61_CSLvl1_1569505797838.wav,TV ,1
TV _ 61_CSLvl1_1569505977714.wav,TV ,1
TV _ 61_CSLvl1_1569506090500.wav,TV ,1
TV _ 61_CSLvl1_1569506206050.wav,TV ,1
TV _ 61_CSLvl1_1569506325256.wav,TV ,1
TV _ 61_CSLvl1_1569506437824.wav,TV ,1
TV _ 61_CSLvl1_1569506554529.wav,TV ,1
TV _ 61_CSLvl2_1569506855933.wav,TV ,1
TV _ 61_CSLvl2_1569506975540.wav,TV ,1
TV _ 61_CSLvl2_1569507093026.wav,TV ,1
TV _ 61_CSLvl2_1569507205783.wav,TV ,1
TV _ 61_CSLvl2_1569507321529.wav,TV ,1
TV _ 61_CSLvl2_1569507436679.wav,TV ,1
TV _ 61_CSLvl2_1569507549755.wav,TV ,1
TV _ 61_CSLvl3_1569504849156.wav,TV ,1
TV _ 61_CSLvl3_1569504978798.wav,TV ,1
TV _ 61_CSLvl3_1569505109559.wav,TV ,1
TV _ 61_CSLvl3_1569505242061.wav,TV ,1
TV _ 61_CSLvl3_1569505365828.wav,TV ,1
TV _ 61_CSLvl3_1569505508311.wav,TV ,1
TV _ 61_CSLvl3_1569505646084.wav,TV ,1
TV _ 62_CSLvl1_1569570215497.wav,TV ,1
TV _ 62_CSLvl1_1569570344809.wav,TV ,1
TV _ 62_CSLvl1_1569570467626.wav,TV ,1
TV _ 62_CSLvl1_1569570581893.wav,TV ,1
TV _ 62_CSLvl1_1569570706561.wav,TV ,1
TV _ 62_CSLvl1_1569570821299.wav,TV ,1
TV _ 62_CSLvl1_1569570940067.wav,TV ,1
TV _ 62_CSLvl2_1569569378016.wav,TV ,1
TV _ 62_CSLvl2_1569569496516.wav,TV ,1
TV _ 62_CSLvl2_1569569618640.wav,TV ,1
TV _ 62_CSLvl2_1569569735952.wav,TV ,1
TV _ 62_CSLvl2_1569569849889.wav,TV ,1
TV _ 62_CSLvl2_1569569966784.wav,TV ,1
TV _ 62_CSLvl2_1569570085941.wav,TV ,1
TV _ 62_CSLvl3_1569571045557.wav,TV ,1
TV _ 62_CSLvl3_1569571157406.wav,TV ,1
TV _ 62_CSLvl3_1569571274476.wav,TV ,1
TV _ 62_CSLvl3_1569571401146.wav,TV ,1
TV _ 62_CSLvl3_1569571510549.wav,TV ,1
TV _ 62_CSLvl3_1569571625113.wav,TV ,1
TV _ 62_CSLvl3_1569571739816.wav,TV ,1
TV _ 63_CSLvl1_1569586528936.wav,TV ,1
TV _ 63_CSLvl1_1569586649684.wav,TV ,1
TV _ 63_CSLvl1_1569586771978.wav,TV ,1
TV _ 63_CSLvl1_1569586896296.wav,TV ,1
TV _ 63_CSLvl1_1569587024334.wav,TV ,1
TV _ 63_CSLvl1_1569587142385.wav,TV ,1
TV _ 63_CSLvl1_1569587260458.wav,TV ,1
TV _ 63_CSLvl2_1569584787473.wav,TV ,1
TV _ 63_CSLvl2_1569584913590.wav,TV ,1
TV _ 63_CSLvl2_1569585041426.wav,TV ,1
TV _ 63_CSLvl2_1569585165081.wav,TV ,1
TV _ 63_CSLvl2_1569585285335.wav,TV ,1
TV _ 63_CSLvl2_1569585413052.wav,TV ,1
TV _ 63_CSLvl2_1569585540780.wav,TV ,1
TV _ 63_CSLvl3_1569585666230.wav,TV ,1
TV _ 63_CSLvl3_1569585789623.wav,TV ,1
TV _ 63_CSLvl3_1569585911842.wav,TV ,1
TV _ 63_CSLvl3_1569586036761.wav,TV ,1
TV _ 63_CSLvl3_1569586154651.wav,TV ,1
TV _ 63_CSLvl3_1569586278477.wav,TV ,1
TV _ 63_CSLvl3_1569586407291.wav,TV ,1
TV _ 64_CSLvl1_1569591454630.wav,TV ,1
TV _ 64_CSLvl1_1569591572021.wav,TV ,1
TV _ 64_CSLvl1_1569591691000.wav,TV ,1
TV _ 64_CSLvl1_1569591805958.wav,TV ,1
TV _ 64_CSLvl1_1569591918705.wav,TV ,1
TV _ 64_CSLvl1_1569592031174.wav,TV ,1
TV _ 64_CSLvl1_1569592142600.wav,TV ,1
TV _ 64_CSLvl2_1569590612464.wav,TV ,1
TV _ 64_CSLvl2_1569590734537.wav,TV ,1
TV _ 64_CSLvl2_1569590855645.wav,TV ,1
TV _ 64_CSLvl2_1569590971031.wav,TV ,1
TV _ 64_CSLvl2_1569591086157.wav,TV ,1
TV _ 64_CSLvl2_1569591199598.wav,TV ,1
TV _ 64_CSLvl2_1569591310905.wav,TV ,1
TV _ 64_CSLvl3_1569592280652.wav,TV ,1
TV _ 64_CSLvl3_1569592393736.wav,TV ,1
TV _ 64_CSLvl3_1569592506168.wav,TV ,1
TV _ 64_CSLvl3_1569592622370.wav,TV ,1
TV _ 64_CSLvl3_1569592733965.wav,TV ,1
TV _ 64_CSLvl3_1569592850916.wav,TV ,1
TV _ 64_CSLvl3_1569592962910.wav,TV ,1
TV _ 65_CSLvl1_1569599299770.wav,TV ,1
TV _ 65_CSLvl1_1569599411784.wav,TV ,1
TV _ 65_CSLvl1_1569599520689.wav,TV ,1
TV _ 65_CSLvl1_1569599634126.wav,TV ,1
TV _ 65_CSLvl1_1569599752186.wav,TV ,1
TV _ 65_CSLvl1_1569599868501.wav,TV ,1
TV _ 65_CSLvl1_1569599983936.wav,TV ,1
TV _ 65_CSLvl2_1569597562617.wav,TV ,1
TV _ 65_CSLvl2_1569597676966.wav,TV ,1
TV _ 65_CSLvl2_1569597790573.wav,TV ,1
TV _ 65_CSLvl2_1569597914114.wav,TV ,1
TV _ 65_CSLvl2_1569598035905.wav,TV ,1
TV _ 65_CSLvl2_1569598169670.wav,TV ,1
TV _ 65_CSLvl2_1569598303913.wav,TV ,1
TV _ 65_CSLvl3_1569598458979.wav,TV ,1
TV _ 65_CSLvl3_1569598572079.wav,TV ,1
TV _ 65_CSLvl3_1569598689726.wav,TV ,1
TV _ 65_CSLvl3_1569598807631.wav,TV ,1
TV _ 65_CSLvl3_1569598918046.wav,TV ,1
TV _ 65_CSLvl3_1569599033987.wav,TV ,1
TV _ 65_CSLvl3_1569599152889.wav,TV ,1
TV _ 66_CSLvl1_1569829391365.wav,TV ,1
TV _ 66_CSLvl1_1569829508663.wav,TV ,1
TV _ 66_CSLvl1_1569829626877.wav,TV ,1
TV _ 66_CSLvl1_1569829743777.wav,TV ,1
TV _ 66_CSLvl1_1569829859935.wav,TV ,1
TV _ 66_CSLvl1_1569829978520.wav,TV ,1
TV _ 66_CSLvl1_1569830091369.wav,TV ,1
TV _ 66_CSLvl2_1569830383919.wav,TV ,1
TV _ 66_CSLvl2_1569830497992.wav,TV ,1
TV _ 66_CSLvl2_1569830607590.wav,TV ,1
TV _ 66_CSLvl2_1569830721170.wav,TV ,1
TV _ 66_CSLvl2_1569830828748.wav,TV ,1
TV _ 66_CSLvl2_1569830943710.wav,TV ,1
TV _ 66_CSLvl2_1569831060518.wav,TV ,1
TV _ 66_CSLvl3_1569828609779.wav,TV ,1
TV _ 66_CSLvl3_1569828722192.wav,TV ,1
TV _ 66_CSLvl3_1569828835482.wav,TV ,1
TV _ 66_CSLvl3_1569828949086.wav,TV ,1
TV _ 66_CSLvl3_1569829070829.wav,TV ,1
TV _ 66_CSLvl3_1569829183074.wav,TV ,1
TV _ 66_CSLvl3_1569829291012.wav,TV ,1
TV _ 67_CSLvl1_1569835579032.wav,TV ,1
TV _ 67_CSLvl1_1569835692149.wav,TV ,1
TV _ 67_CSLvl1_1569835808018.wav,TV ,1
TV _ 67_CSLvl1_1569835920647.wav,TV ,1
TV _ 67_CSLvl1_1569836033555.wav,TV ,1
TV _ 67_CSLvl1_1569836143480.wav,TV ,1
TV _ 67_CSLvl1_1569836253437.wav,TV ,1
TV _ 67_CSLvl2_1569834582013.wav,TV ,1
TV _ 67_CSLvl2_1569834701080.wav,TV ,1
TV _ 67_CSLvl2_1569834811214.wav,TV ,1
TV _ 67_CSLvl2_1569834925480.wav,TV ,1
TV _ 67_CSLvl2_1569835040549.wav,TV ,1
TV _ 67_CSLvl2_1569835152341.wav,TV ,1
TV _ 67_CSLvl2_1569835265121.wav,TV ,1
TV _ 67_CSLvl3_1569833500824.wav,TV ,1
TV _ 67_CSLvl3_1569833618085.wav,TV ,1
TV _ 67_CSLvl3_1569833730263.wav,TV ,1
TV _ 67_CSLvl3_1569833847467.wav,TV ,1
TV _ 67_CSLvl3_1569833966191.wav,TV ,1
TV _ 67_CSLvl3_1569834083732.wav,TV ,1
TV _ 67_CSLvl3_1569834198312.wav,TV ,1
TV _ 68_CSLvl1_1569840342705.wav,TV ,1
TV _ 68_CSLvl1_1569840453884.wav,TV ,1
TV _ 68_CSLvl1_1569840567958.wav,TV ,1
TV _ 68_CSLvl1_1569840682945.wav,TV ,1
TV _ 68_CSLvl1_1569840795295.wav,TV ,1
TV _ 68_CSLvl1_1569840905286.wav,TV ,1
TV _ 68_CSLvl1_1569841023662.wav,TV ,1
TV _ 68_CSLvl2_1569839583708.wav,TV ,1
TV _ 68_CSLvl2_1569839692990.wav,TV ,1
TV _ 68_CSLvl2_1569839805756.wav,TV ,1
TV _ 68_CSLvl2_1569839917912.wav,TV ,1
TV _ 68_CSLvl2_1569840025802.wav,TV ,1
TV _ 68_CSLvl2_1569840138412.wav,TV ,1
TV _ 68_CSLvl2_1569840249282.wav,TV ,1
TV _ 68_CSLvl3_1569838814948.wav,TV ,1
TV _ 68_CSLvl3_1569838932422.wav,TV ,1
TV _ 68_CSLvl3_1569839040672.wav,TV ,1
TV _ 68_CSLvl3_1569839155885.wav,TV ,1
TV _ 68_CSLvl3_1569839268880.wav,TV ,1
TV _ 68_CSLvl3_1569839375059.wav,TV ,1
TV _ 68_CSLvl3_1569839485836.wav,TV ,1
TV _ 69_CSLvl1_1569843320187.wav,TV ,1
TV _ 69_CSLvl1_1569843446698.wav,TV ,1
TV _ 69_CSLvl1_1569843579098.wav,TV ,1
TV _ 69_CSLvl1_1569843703062.wav,TV ,1
TV _ 69_CSLvl1_1569843829649.wav,TV ,1
TV _ 69_CSLvl1_1569843950290.wav,TV ,1
TV _ 69_CSLvl1_1569844077820.wav,TV ,1
TV _ 69_CSLvl2_1569844232041.wav,TV ,1
TV _ 69_CSLvl2_1569844363299.wav,TV ,1
TV _ 69_CSLvl2_1569844598021.wav,TV ,1
TV _ 69_CSLvl2_1569844715990.wav,TV ,1
TV _ 69_CSLvl2_1569844839596.wav,TV ,1
TV _ 69_CSLvl2_1569844965367.wav,TV ,1
TV _ 69_CSLvl2_1569845085658.wav,TV ,1
TV _ 69_CSLvl3_1569845294417.wav,TV ,1
TV _ 69_CSLvl3_1569845424285.wav,TV ,1
TV _ 69_CSLvl3_1569845547880.wav,TV ,1
TV _ 69_CSLvl3_1569845669430.wav,TV ,1
TV _ 69_CSLvl3_1569845794277.wav,TV ,1
TV _ 69_CSLvl3_1569845918291.wav,TV ,1
TV _ 69_CSLvl3_1569846037913.wav,TV ,1
TV _ 70_CSLvl1_1569920508518.wav,TV ,1
TV _ 70_CSLvl1_1569920626888.wav,TV ,1
TV _ 70_CSLvl1_1569920743340.wav,TV ,1
TV _ 70_CSLvl1_1569920862635.wav,TV ,1
TV _ 70_CSLvl1_1569920975465.wav,TV ,1
TV _ 70_CSLvl1_1569921092921.wav,TV ,1
TV _ 70_CSLvl1_1569921209981.wav,TV ,1
TV _ 70_CSLvl2_1569921308968.wav,TV ,1
TV _ 70_CSLvl2_1569921435910.wav,TV ,1
TV _ 70_CSLvl2_1569921546976.wav,TV ,1
TV _ 70_CSLvl2_1569921660540.wav,TV ,1
TV _ 70_CSLvl2_1569921770529.wav,TV ,1
TV _ 70_CSLvl2_1569921887237.wav,TV ,1
TV _ 70_CSLvl2_1569921997833.wav,TV ,1
TV _ 70_CSLvl3_1569922088069.wav,TV ,1
TV _ 70_CSLvl3_1569922202871.wav,TV ,1
TV _ 70_CSLvl3_1569922314233.wav,TV ,1
TV _ 70_CSLvl3_1569922426902.wav,TV ,1
TV _ 70_CSLvl3_1569922542741.wav,TV ,1
TV _ 70_CSLvl3_1569922655485.wav,TV ,1
TV _ 70_CSLvl3_1569922767212.wav,TV ,1
TV _ 71_CSLvl1_1569926969339.wav,TV ,1
TV _ 71_CSLvl1_1569927086795.wav,TV ,1
TV _ 71_CSLvl1_1569927200032.wav,TV ,1
TV _ 71_CSLvl1_1569927313279.wav,TV ,1
TV _ 71_CSLvl1_1569927431447.wav,TV ,1
TV _ 71_CSLvl1_1569927549278.wav,TV ,1
TV _ 71_CSLvl1_1569927662318.wav,TV ,1
TV _ 71_CSLvl2_1569925316125.wav,TV ,1
TV _ 71_CSLvl2_1569925440774.wav,TV ,1
TV _ 71_CSLvl2_1569925568755.wav,TV ,1
TV _ 71_CSLvl2_1569925691482.wav,TV ,1
TV _ 71_CSLvl2_1569925809994.wav,TV ,1
TV _ 71_CSLvl2_1569925938781.wav,TV ,1
TV _ 71_CSLvl2_1569926059588.wav,TV ,1
TV _ 71_CSLvl3_1569926148309.wav,TV ,1
TV _ 71_CSLvl3_1569926268005.wav,TV ,1
TV _ 71_CSLvl3_1569926390322.wav,TV ,1
TV _ 71_CSLvl3_1569926515857.wav,TV ,1
TV _ 71_CSLvl3_1569926636563.wav,TV ,1
TV _ 71_CSLvl3_1569926756548.wav,TV ,1
TV _ 71_CSLvl3_1569926879039.wav,TV ,1
TV _ 72_CSLvl1_1569930709036.wav,TV ,1
TV _ 72_CSLvl1_1569930827578.wav,TV ,1
TV _ 72_CSLvl1_1569930946737.wav,TV ,1
TV _ 72_CSLvl1_1569931063762.wav,TV ,1
TV _ 72_CSLvl1_1569931180503.wav,TV ,1
TV _ 72_CSLvl1_1569931299942.wav,TV ,1
TV _ 72_CSLvl1_1569931415797.wav,TV ,1
TV _ 72_CSLvl2_1569931522321.wav,TV ,1
TV _ 72_CSLvl2_1569931638057.wav,TV ,1
TV _ 72_CSLvl2_1569931757530.wav,TV ,1
TV _ 72_CSLvl2_1569931870369.wav,TV ,1
TV _ 72_CSLvl2_1569931985263.wav,TV ,1
TV _ 72_CSLvl2_1569932100882.wav,TV ,1
TV _ 72_CSLvl2_1569932216927.wav,TV ,1
TV _ 72_CSLvl3_1569932304338.wav,TV ,1
TV _ 72_CSLvl3_1569932424304.wav,TV ,1
TV _ 72_CSLvl3_1569932543352.wav,TV ,1
TV _ 72_CSLvl3_1569932660141.wav,TV ,1
TV _ 72_CSLvl3_1569932771580.wav,TV ,1
TV _ 72_CSLvl3_1569932879819.wav,TV ,1
TV _ 72_CSLvl3_1569932995038.wav,TV ,1
TV _ 73_CSLvl1_1569942084909.wav,TV ,1
TV _ 73_CSLvl1_1569942202350.wav,TV ,1
TV _ 73_CSLvl1_1569942319448.wav,TV ,1
TV _ 73_CSLvl1_1569942430797.wav,TV ,1
TV _ 73_CSLvl1_1569942552479.wav,TV ,1
TV _ 73_CSLvl1_1569942663875.wav,TV ,1
TV _ 73_CSLvl1_1569942786175.wav,TV ,1
TV _ 73_CSLvl2_1569943685244.wav,TV ,1
TV _ 73_CSLvl2_1569943797404.wav,TV ,1
TV _ 73_CSLvl2_1569943932910.wav,TV ,1
TV _ 73_CSLvl2_1569944052525.wav,TV ,1
TV _ 73_CSLvl2_1569944168687.wav,TV ,1
TV _ 73_CSLvl2_1569944286695.wav,TV ,1
TV _ 73_CSLvl2_1569944404174.wav,TV ,1
TV _ 73_CSLvl3_1569942878438.wav,TV ,1
TV _ 73_CSLvl3_1569943003968.wav,TV ,1
TV _ 73_CSLvl3_1569943116883.wav,TV ,1
TV _ 73_CSLvl3_1569943239532.wav,TV ,1
TV _ 73_CSLvl3_1569943360030.wav,TV ,1
